text,helpfulness
"CONTRATAÇÃO DE EMPRESA PARA EM CARATER DE URGÊNCIA FORNECER MEDICAMENTOS PARA O HOSPITAL REGILNAL SENADOR JOSÉ CANDIDO FERRAZ, COM FINALIDADE DE ATENDER OS PACIENTES COM SUSPEITAS OU ACOMETIDOS PELA COVID19",13.0
"Contratação de empresa para o fornecimento de Equipamento de Proteção Individual (EPI) e outros equipamentos destinados ao enfrentamento da emergência de saúde pública decorrente do nova eor<mo.vírus (COVID· l9). p ll.ró. Sccrotta.rill Municipal de São José do Poi.,co",13.0
"AQUISIÇÃO DE MÁSCARAS, LUVAS E ÁLCOOL EM VIRTUDE DA SITUAÇÃO DE EMERGENCIA NA FORMA ESTABELEODA PELA LEI FEDERAL N2 13.979/2020 E DECRETO MUNICIPAL N2 003/2020",13.0
"AQUISIÇÃO EMERGENCIAL DE MATERIAIS PREVENTIVOS AO CORONAVIRUS (COVID-19) PARA ATENDER AS NECESSIDADES DO
MUNICÍPIO DE COIV ARAS - PI",13.0
"AQUISIÇÃO OE MAT ERIAIS: MÁSCARAS, PROTETORES DE ROSTO, PROTETORES OE BOTAS E OUTROS ITENS DESTINADOS AO ENFRENTAMENTO DA SITUAÇÃO EMERGENCIAL DE SAÚDE PÚBLICA DO MUNICÍPIO OE DEMERVAL LOBÃO- PI. Na publicação, o CNPJ é da contratada pertence ao Fundo Municipal de Saúde de Demerval Lobão.",13.0
"EPI'S (Protetor de bota, Avental Impermeável p/ proteção Manga longa, Macacão p/ proteção impermeável), destinadas à proteção individual dos profissionais de saúde no combate a proliferação do Novo Coronavírus (COVID-19) em virtude da situação de emergência na forma estabelecida pela lei 13.979/2020.",13.0
"Contataçlo de profl$$1onal para confec:çlo com lnduslo do material de EPI, para serem utilizados pelos profissionais de saúde designados que encontram-se no enfrentamento da pandemia do COVIO -19",13.0
"CONTRATAÇÃO DE EMPRESA PARA EM CARATER DE URGÊNCIA FORNECER MEDICAMENTOS PARA O HOSPITAL REGILNAL SENADOR JOSÉ CANDIDO FERRAZ, COM FINALIDADE DE ATENDER OS PACIENTES COM SUSPEITAS OU ACOMETIDOS PELA COVID19",13.0
AQUISIÇÃO DE EPI,13.0
AQUISIÇÃO DE MASCARAS E AVENTAIS DESCARTAVEIS PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE DO MUNICIPIO DE RIBEIRO GONÇALVES - PI,13.0
"CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL - EPI, INSUMOS HOSPITALARES E TESTE CORONAVÍRUS, PARA COMBATE AO COVID
19 PARA A SECRETARIAMUNICIPALDE SAÚDE DE COLÔNIA DO PIAUÍ -PI.",13.0
"CONTRATAÇÃO DE EMPRESA PARA PRODUÇÃO DE MÁSCARAS RESPIRATÓRIAS EM INTERTELA/TNT 80, CONFORME ESPECIFICAÇÕES DE BOA FILTRAGEM DO AR PARA ATENDER AS NECESSIDADES DO MUNICIPIO DE RIBEIRO GONCAL VES -PI",13.0
"O presente conlmlo tem por objetivo fornecimento de Insumos médicos llospillllares CEPI""s). ~JM. paro atender as neoessida<les da Secre1aria Municipal de Saúde em caráter emergencial. pelo periodo (!e 03meses. cm combate a pandcnúa do coronavírus Sars-Cov-2 sobre o país e no município de Elcsbão Veloso/PI. confonne especifi constantes no Tenno de Refetincia e Proposta apresentada. que passam a inlegrar o presente termo. Publicado originalmente em 11/05, pg. 131, com data de assinatura de 04/04/2020.",13.0
"aquisição de máscaras e frascos de álcool em gel, Álcool etílico, virtude da necessidade de minimizar os riscos de contaminação pelo COVID-19 (Corona Vírus), no município de pimenteiras - PI",13.0
"O presente ronUato tem por objetivo fomecime.-.o de Insumos médicos hospitalares (EPl's), intens 01 07 11 12 e 16 para atender as necessidades da Secretaria Municipal de Saúde em caráter emergencial, pelo período de 03 meses, e,n oombote • pandemia do co.-on:wlrus Sors--Cov-2 sobra o ~is e no lllllnicipio de Elesbão
Veloso/PI, confonne especificações consl""""1es no Tem,o de  referencia e Proposta apresentada, que passam a integrar o presente termo. Publicado originalmente em 11/05, pg. 130, com data de assinatura de 04/04/2020.",13.0
" Aquisiçfio de rn á.scardS face tecido dvplo com elástico de proteção individual reutili7.lwel par.a o, cn.fumtamcnto do Covid- 19 no Municipio de Bocaina - PI (4.000 MÁSCARAS)",13.0
Serviços de confecção de material de proteção individual,13.0
"Contratação de empresa para fornecimento em caráter emergencial de insumos e equipamentos de proteção individual, destinados ao Fundo Municipal de Assistência Social do Município de Francisco Santos - PI",13.0
"Escolha da melhor proposta para contrataçlio de empresa para fornecimento em caráter emergencial de insumos e equipamentos de proteção individual, destinados ao Fundo Municipal de Saúde do Município de Francisco Santos - PI. Publicação original em 21/05, pg. 179, com valor de R$ 80.130,00.",13.0
"Contratação de Empresa para Aquisição de EPls para as ações primarias da Saúde, em oombate ao COVID-19 no Município de Bela Vista do Piauí- PI",13.0
"aquisição de máscaras e frascos de álcool em gel, Álcool etílico, virtude da necessidade de minimizar os riscos de contaminação pelo COVID-19 (Corona Vírus), no município de pimenteiras - PI",13.0
"O presente contrato tem por objetivo fomecimerto de lns11mos médicos hospital.ues (EPl's), itens 02, 03, 10, 13 e l4 para atender as necesskl.'ldes da Secretaria Mutúcipal de Saíide em caráter emergencíal, pelo período de 03 meses, cm oombatc a pandenúa do coronavírus Sarse{:ov-2 sobre o pais e no município de Elesbl!o Veloso/PI, confonne especificações constantes no Tenno de Referência e Propos1a apresen1ada, que passam a integrar o presente tenno. Publicado originalmente em 11/05, pg. 131, com data de assinatura de 04/04/2020.",13.0
"Aqulslçõo de EPl'S- (Equipamentos de Proteção Individual) másca-as N95, paro os prollsslonais do 6reo da saúde, objetivando atender as necessidades do secretario Municipal de Saúde do munlcfpto de Caaúbas do f'iau~PI, visto que no momento estamos em sttuaçclo de emergêncio de saúde pública. em decooênda da Infecção humano pelo novo caonavfrvs - COVIO- l 9.",13.0
AQUISIÇÃO DE ALCOOL LIQUIDO 70% PARA ATENDER AS NECESSIDADES DO MUNICIPIO DE RIBEIRO GONÇALVES-PI.,13.0
"Aquisição de EPl""S - Equipamentos de Proteção Individual (Avental descartável), para os profissionais da area da saude, objetivando atender os necessidades desta Secretaria Municipal de Saúde do municipio de caraubas do piaui, para pronta entrega, visto que no momento estamos em situação de emergência de saúde pública, em decorrência da lnfecção humana pelo novo coronavirus COVID-19. Publicação original em 13/05, pg. 169, onde constava como data de assinatura o dia 22/04/2020, sendo alterado posteriormente para 12/05/2020.",13.0
"Aquisição de bens e insumos de saúde (EPI's) destinados ao enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus, no município de Elesbão Veloso/PI. Publicado originalmente em 05/05, pg. 179, com data de assinatura de 30/04/2020.",13.0
" Contratação direta para Aquisição de Soro Fisiol. 0,9% 500ml SF (FARMACE), destinados as ações de combate e prevenção da pandemia Covid19, em Uruçuí-P",13.0
CONTRATAÇÃO DIRETA PARA AQUISIÇÃO DE MEDICAMENTOS USADOS NO PROTOCOLO DO TRATAMENTO DE PACIENTES COM SINTOMAS INICIAIS DO COVID-19,13.0
"Contratação de Empresa para Aquisição de EPls para os trabalhadores do SUAS e os servidores da Secretaria Municipal de Assistência Social na prevenção ao Covid-1 9, no município de Bela Vista do Piauí- PI",13.0
"CONTRATAÇÃO DIRETA PARA AQUISIÇÃO DE LUVAS LATEX, PARA SEREM UTILIZADAS PELOS PROFISSIONAIS DA SAÚDE NO COMBATE DO NOVO CORONAVIRU COVID-19, EM URUCUI-PI",13.0
"Contratação direta para Aqulaiçio de recipiente (bisnaga) para álcool em gel, a ser dlstribuldo aos proflnlonals da saúde em contato com oa usuários do ai8tema de saúde, deste município, em virtude da pandemia Covid-19, em Uruçuí-P",13.0
" contratação direta para Aquisição de máscaras N95 hospitalar e filtro para máscara N95 (10 UNID), destinados as ações de combate e prevenção da pandemia Covid-19, em Uruçuí-PI",13.0
AQUISIÇÃO DE MEDICAMENTOS PARA A SECRETARIA MUNTClPAL DE SAÚDE DO MUNTCÍPTO DE BAIXA GRANDE DO RIBEIRO - PL,13.0
Aquisição de Hidroxicloroquina 200mg e 400mg. para tratamento do COVID-19.,13.0
CONTRATAÇÃO DIRETA PARA AQUISIÇÃO DE EPI,13.0
" Contratação direta para Aquisição de AVENTAIS E MACACÃO DE PROTEÇÃO (EPl's), destinados as ações de combate e prevenção da pandemia Covid-19, em Uruçul.PI.",13.0
"AQUISIÇÃO DE CO FECÇÀO DE MASCARAS MOLDADAS EM PETG E ACRÍLICO COM CORTE A LASER PARA USO INDIVIDUAL E CONFECÇÃO
DE TOTEM DISPENSER ÁLCOOL EM ALUMÍNIO E ACRILICO PADRONIZADO. PARA SECRETÁRIA MUNICIPAL DE SAÚDE DO MUNICÍPIO DE SÃO JOSÉ DO PIAUf - PI. ",13.0
"AQUISIÇÃO DE ÁLCOOL EM GEL HIDRATANTE 70% l00ML, PARA SECRETARIA MUNICIPAL DE SAÚDE E SEUS RESPECTIVOS ORGÀOS DO MUNICÍPIO DE SÃO JOSÉ DO PIAUÍ· PI",13.0
CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE EPI'S E ÁLCOOL DESTINADOS AOS PROFISSIONAIS DA SECRETARIA MUNICIPAL DE ASSISTftNCIA SOCIAL NA PREVENÇÃO E COMBATE AO COVID-19 NO MUNICÍPIO DE COCAL DE TELHA • PI ,13.0
Medicamentos,13.0
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA, EM CARÁTER DE URGÊNCIA, ADQUIRIR MEDICAMENTOS DURANTE O PERÍODO DE PANDEMIA, COM A FINALIADE DE EVITAR O DESABASTECIMENTO DO HOSPITAL INFANTIL LUCÍDIO PORTELA, BEM COMO DAR ASSISTENICA AOS PACIENTES INTERNADOS, COM SUSPEITAS E OU INFECTADOS POR COVID-19, RESPONSÁVEL PELO SURTO DE ABRANGÊNCIA NACIONAL",13.0
"MASCARA DE PROTEÇÃO N95 OU PFF2, PROPES -PCT 100UND, TERMÔMETRO DIGITAL INFRAVERMELHO, TOUCA DESCARTÁVEL SANFONADA, EMBALAGEM COM 100 UNIDADES",13.0
"AQUISIÇÃO DE MATERJAS: ÁLCOOL EM GEL, APARELHO MEDIDOR DE PRESSÃO, AVENTAL DESCARTÁVEL IMPERMEÁVEL, GRAMATURA. GORRO DESCARTÁVEL, ÓCULOS PARA PROTEÇÃO, LUVAS E MÁSCARA FACIAL DESCARTÁVEL E OUTROS ITENS PARA ATENDER AS NECESSIDADES DE PROTEÇÃO INDIVIDUAL DOS PROFISSIONAIS DA SAÚDE NO ENFRENT AMENTO AO COVID-19.",13.0
"O presente contrato tem por objetivando a manipulacao de medicamentos: hidroxicloroquina 400mg e zinco 220mg, para uso no Ambulatério covid-19, para atender pacientes infectados pelo COVID-19, no periodo de 30 (trinta) dias, conforme Termo de Cooperacao n° 01/2020",13.0
"Aquisição de EPI'S (Luvas cirúrgicas e procedimento), Proteção Individual para os profissionais de saúde, diante da Pandemia do COVID-19, na forma estabelecida pela lei 13.979/2020",13.0
"
ERRATA 01 - PUBLICADA NO DOM DO DIA 20.07.2020 PAGINA 2

1000 frascos – Álcool etílico 70% tipo hidratado, teor alcoólico 70% (70 Gl), límpido, transparente e isento, apresentação em gel frasco com 500 g; 100 caixas – Luvas estéreis, tamanho médio, em látex natural, ambidestra, resistente com tensão de ruptura mínima, descartável, integra e uniforme, formato anatômico, lubrificada com material bioabsorvível, atóxica, hipoalérgica. Dados de identificação, procedência, validade, número do lote e registro no Ministério da Saúde; 200 caixas – Máscaras cirúrgicas descartáveis, 3 camadas, com filtro bacteriológico, confeccionado em não tecido, fixação com elástico com pregas; 100 litros – Álcool etílico 70% (70GL),
apresentação liquida, tipo hidratado

 O valor máximo estimado deste Contrato será
de R$ 25.058,00 (vinte e cinco mil e cinquenta e oito reais). ÁLCOOL ETÍLICO, 70%, TIPO HIDRATADO, TEOR ALCÓOLICO 70% (70GL), LÍMPIDO, TRANSPARENTE E ISENTO, APRESENTAÇÃO EM GEL, FRASCO COM 500G. QUANTIDADE: 1000 LITROS. VALOR UNITÁ-
RIO: R$ 16,44. VALOR TOTAL: R$ 16.440,00; MÁSCARA CIRÚRGICA DESCARTÁVEL, 3 CAMADAS, COM FILTRO BACTERIOLÓGICO, CONFECCIONADO EM NÃO TECIDO, FIXAÇÃO COM ELÁSTICO, COM PREGAS; CAIXA COM 50 UNID. QUANTIDADE: 200 CX. VALOR UNITÁRIO: R$ 19,50. VALOR TOTAL: R$ R$ 3.900,00. ÁLCOOL 70% (70 GL), APRESENTAÇÃO LÍQUIDA, TIPO HIDRATADO. QUANTIDADE:
100 LITROS. VALOR UNITÁRIO: R$ R$ 10,43. VALOR TOTAL:
R$ 1.043,00. VALOR TOTAL: R$ 25.058,00
",13.0
aquisição de álcool em gel 70 e máscara tripla para o enfrentamento do covid-19 no Município de Geminiano-PI,13.0
AQUISIÇÃO DE MEDICAMENTOS E MATERIAL HOSPITALAR,13.0
"O presente contrato tem por objetivo forrtcimento de lnsmoos médicos hospi1alares (EPl's), itens: 02 03 10 13 e 14, pam atender as necessidades da Secrelaria Municipal de Saúde em cará1er emergeacial, pelo período de 03 rn:ses, em combate a pandemia do coronavírus Sar.;-0,v-2 sobre o país e no DlllDÍcípio de Elesbão Veloso/P~",13.0
" Aquisição de materiais necessários (Toucas, Luvas, Álcool em Gel), em caráter de urgência, visando ações de combate ao Coronavirus no Município de Júlio Borges - PI. ",13.0
" aquisição de bens e insumos de saúde (EPI's) destinados ao enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavlrus:
no município de Elesbão Veloso/PI",13.0
Aquisição de Máscaras/Reutilizável/Semi facial filtrante. ,13.0
"Aquisição de produtos para higienização pessoal, objetivando prevenção e redução de perdas ocasionadas pela COVID-19, nas atividades produtivas no Estado do Piauí. Com recursos oriundos de emenda do Dep Georgiano Neto e recursos próprios do Estado",13.0
 Aquisição de máscaras face tecido duplo com elástico de proteçao individual reutilizável para o enfrentamento do Covid-19 no Município de Monsenhor Hipólto - PI. ,13.0
"Aquisicao de luvas de procedimentos, para auxiliar no combate contra a pandemia COVID-19, no municipio de Parnaiba - PI. Publicação original em 26/05, pg. 4.",13.0
AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER A DEMANDA EMERGENCIAL DO HOSPITAL GETÚLIO VARGAS - HGV,13.0
AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER A DEMANDA EMERGENCIAL DO HOSPITAL GETÚLIO VARGAS - HGV,13.0
AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER A DEMANDA EMERGENCIAL DO HOSPITAL GETÚLIO VARGAS - HGV,13.0
 Aquisição de material de proteção individual,13.0
AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER A DEMANDA EMERGENCIAL DO HOSPITAL GETÚLIO VARGAS - HGV,13.0
AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER A DEMANDA EMERGENCIAL DO HOSPITAL GETÚLIO VARGAS - HGV,13.0
"O objeto do presente processo de dispensa é a aquisição de EPI - Equipamentos de Proteção Individual para serem utilizados em Barreiras Sanitárias no combate ao coronavlrus, na sede e zona rural do município de Palmeira do Piauí/P",13.0
"O objeto do presente processo de dispensa é a aquisição de EPI Equipamentos de Proteçao Individual para serem utilizados em Barreiras Sanitárias no combate ao coronavlrus, na sede e zona rural do munlclpio de Palmeira do Piaui/PI ",13.0
"O: Contratação de empresa para o fornecimento de máscara descartável cirúrgica com elástico tripla face, para enfrentamento da pandemia causada pelo coronavirus-COVID19, conforme especificações e demais exigências previstas neste edital e seus anexos, como se aqui estivessem transcritos. ",13.0
"Contratação de empresa do ramo pertinente para
aquisição de equipamentos de proteção individual E. P. I
destinados ao enfretamento da emergência d e saúde pública decorrente do CORONAVÍRUS (COVID- 19) 


AVENTAL DE MANGA LONGA DESCARTAVEL - 1300 UNIDADES A 5,20",13.0
": O objeto do presente processo de dispensa é a aquisição de 50 (cinquenta) mascaras para distribuição gratuita e uti.lizadas cm Barreiras Sanitárias no combate aocoronavírus, na sede e zona rural do município de Palmeira do Piaui/PI ",13.0
" aquisição de Equipamentos de Proteção Individual -
EPI (EPI confeccionável), a serem usados nas ações do combate a pandemia do novo coronavírus • COVID-19",13.0
"O objeto do presente processo de dispensa é a aquisição de 50 (cinquenta) máscaras para distribuição gratuita a serem utilizados em Barreiras Sanitárias no, combate ao coronavlrus, na sede e zona rural do municipio de Palmeira do Piaui/PI ",13.0
"O objeto do presente processo de dispensa é a aquisiçlo de 50 (cinquenta) mascaras para distribuição gntuita e utilizadas em Barreiras Sanitárias no combate ao
coronavírus, na sede e zona rural do municlpio de Palmeira do Piaul/PI ",13.0
"O objeto do presente processo de dispensa é a aquisição de 150 (cento e cinquenta) mascaras para distribuição gratuita e utilizadas cm Barreiras Sanitárias no
combate ao coronavirus. na sede e zona rural do município de Palmeira do Piaui/PI",13.0
"O objeto do presente processo de dispensa é a aquisição de mascaras, aventais e luvas para distribuição gratuita e utilizadas em Barreiras Sanitárias no combate ao coronavlrus, na sede e zona rural do município de Palmeira do Piauí/P",13.0
AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER A DEMANDA EMERGENCIAL DO HOSPITAL GETÚLIO VARGAS - HGV,13.0
AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER A DEMANDA EMERGENCIAL DO HOSPITAL GETÚLIO VARGAS - HGV,13.0
" Contração de empresa especializada para a aquisição de equipamentos de proteção individual (EPls), incluindo máscaras filtrantes, toucas, capotes manga longa em TNT e macacões Impermeáveis, em atendimento as necessidades da Secretaria Municipal de Saúde, como medida de prevenção e combate a emergãncla de saúde pública decorrente do novo Coronavlrus (COVID-19), no Município de Francisco Macedo/P",13.0
AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER A DEMANDA EMERGENCIAL DO HOSPITAL GETÚLIO VARGAS - HGV,13.0
AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER A DEMANDA EMERGENCIAL DO HOSPITAL GETÚLIO VARGAS - HGV,13.0
AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER A DEMANDA EMERGENCIAL DO HOSPITAL GETÚLIO VARGAS - HGV,13.0
"O objeto do presente processo de dispensa é a aquisição de 350  máscaras para distribuição gratuita a serem utllizados em Barreiras Sanitárias no combate ao coronavlrus, na sede e zona rural do municlplo de Palmeira1 do Piaul/PI",13.0
Aquisição de álcool em gel 70% de SOO mi. destinados ao enfrentamento do Covid-19 em Vila Nova do Piauí,13.0
Aquisição de Medicamentos,13.0
"Contratação direta para Aquisição de toucas, luvas, álcool 70% e mascara, para ser utilizado pelos profissionais da saúde em contato com os 11suários do sistema de saúde, deste município, em virtude da pandemia Covid19, em Uruçui-PI",13.0
"Aquisição de material penso (EPI's) destinados à Secrelaria Municipal de Assistência Social
deste município, para trabalhadores do SUAS. ",13.0
FORNECIMENTO DE EQUIPAMENTOS DE PROTEÇÃO Índividual -(EPI) DESTfNADO AO ENFRE TAME TO DA PANDEMIA DA COVID- 19 NO ÂMBITO DO MU ICÍPIO DE JUAZEIRO DO PIAUÍ - PI,13.0
CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTOS DE EPI. DESCARTAVEIS PARA OS PROFISSIONAIS O COMBATE COVID-19 NO MUNICÍPIO DE DOM INOCÊNCIO - PI,13.0
"prestação de serviços na confecção de aventais, máscaras e propés para atender as necessidades de proteção individual dos profissionais da saúde no enfrentamento ao Covid-19.",13.0
"Contratação direta para Aquisição de Álcool em Gel, a ser distribuído aos profissionais da saúde em contato aos usuários do sistema de saúde, deste município em
v'rtude da pandemia da Covid-19 em Uruçui-PI. ",13.0
 PRESTAÇÃO DE SERVIÇOS DE CONFECÇÃO MANUAL DE MASCARAS TIPO TNT,13.0
